04/16/2026 22:30:50 - INFO - __main__ -   ########## Repeat:0 ##########
04/16/2026 22:31:39 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:31:39 - INFO - utils.trainer -   Epoch: 13, Train loss: 2.02763, Test loss: 0.96249,Epoch time = 2.077s
04/16/2026 22:31:41 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:31:43 - INFO - utils.trainer -   AUC: 0.41143
04/16/2026 22:31:43 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:31:43 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:31:43 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:31:43 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:31:43 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:31:43 - INFO - utils.trainer -   Epoch: 14, Train loss: 2.28694, Test loss: 0.96249,Epoch time = 1.913s
04/16/2026 22:31:45 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:31:47 - INFO - utils.trainer -   AUC: 0.42426
04/16/2026 22:31:47 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:31:47 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:31:47 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:31:47 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:31:47 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:31:47 - INFO - utils.trainer -   Epoch: 15, Train loss: 1.93314, Test loss: 0.96249,Epoch time = 2.552s
04/16/2026 22:31:49 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:31:50 - INFO - utils.trainer -   AUC: 0.43881
04/16/2026 22:31:50 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:31:50 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:31:50 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:31:50 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:31:50 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:31:50 - INFO - utils.trainer -   Epoch: 16, Train loss: 1.85264, Test loss: 0.96249,Epoch time = 2.411s
04/16/2026 22:31:52 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:31:54 - INFO - utils.trainer -   AUC: 0.42987
04/16/2026 22:31:54 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:31:54 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:31:54 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:31:54 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:31:54 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:31:54 - INFO - utils.trainer -   Epoch: 17, Train loss: 1.68589, Test loss: 0.96249,Epoch time = 2.029s
04/16/2026 22:31:56 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:31:57 - INFO - utils.trainer -   AUC: 0.56051
04/16/2026 22:31:57 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:31:57 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:31:57 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:31:57 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:31:57 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:31:58 - INFO - utils.trainer -   Epoch: 18, Train loss: 1.88183, Test loss: 0.96248,Epoch time = 1.989s
04/16/2026 22:32:00 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:01 - INFO - utils.trainer -   AUC: 0.64575
04/16/2026 22:32:01 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:01 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:01 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:01 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:01 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:01 - INFO - utils.trainer -   Epoch: 19, Train loss: 1.94609, Test loss: 0.96248,Epoch time = 2.480s
04/16/2026 22:32:04 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:05 - INFO - utils.trainer -   AUC: 0.55441
04/16/2026 22:32:05 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:05 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:05 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:05 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:05 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:05 - INFO - utils.trainer -   Epoch: 20, Train loss: 1.94942, Test loss: 0.96248,Epoch time = 2.355s
04/16/2026 22:32:07 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:09 - INFO - utils.trainer -   AUC: 0.61744
04/16/2026 22:32:09 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:09 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:09 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:09 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:09 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:09 - INFO - utils.trainer -   Epoch: 21, Train loss: 1.92947, Test loss: 0.96248,Epoch time = 2.020s
04/16/2026 22:32:11 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:12 - INFO - utils.trainer -   AUC: 0.62448
04/16/2026 22:32:12 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:12 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:12 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:12 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:12 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:12 - INFO - utils.trainer -   Epoch: 22, Train loss: 2.11388, Test loss: 0.96248,Epoch time = 2.088s
04/16/2026 22:32:15 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:16 - INFO - utils.trainer -   AUC: 0.63505
04/16/2026 22:32:16 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:16 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:16 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:16 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:16 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:16 - INFO - utils.trainer -   Epoch: 23, Train loss: 1.94105, Test loss: 0.96248,Epoch time = 2.395s
04/16/2026 22:32:18 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:20 - INFO - utils.trainer -   AUC: 0.63583
04/16/2026 22:32:20 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:20 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:20 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:20 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:20 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:20 - INFO - utils.trainer -   Epoch: 24, Train loss: 1.86500, Test loss: 0.96248,Epoch time = 2.152s
04/16/2026 22:32:22 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:23 - INFO - utils.trainer -   AUC: 0.63920
04/16/2026 22:32:23 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:23 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:23 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:23 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:23 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:23 - INFO - utils.trainer -   Epoch: 25, Train loss: 2.01656, Test loss: 0.96248,Epoch time = 1.987s
04/16/2026 22:32:26 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:27 - INFO - utils.trainer -   AUC: 0.63740
04/16/2026 22:32:27 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:27 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:27 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:27 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:27 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:27 - INFO - utils.trainer -   Epoch: 26, Train loss: 1.76261, Test loss: 0.96248,Epoch time = 2.511s
04/16/2026 22:32:29 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:30 - INFO - utils.trainer -   AUC: 0.56496
04/16/2026 22:32:30 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:30 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:30 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:30 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:30 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:30 - INFO - utils.trainer -   Epoch: 27, Train loss: 1.77756, Test loss: 0.96248,Epoch time = 1.996s
04/16/2026 22:32:32 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:34 - INFO - utils.trainer -   AUC: 0.62826
04/16/2026 22:32:34 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:34 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:34 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:34 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:34 - INFO - utils.trainer -   Loss: 0.96248
04/16/2026 22:32:34 - INFO - utils.trainer -   Epoch: 28, Train loss: 2.02096, Test loss: 0.96248,Epoch time = 1.983s
04/16/2026 22:32:36 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:38 - INFO - utils.trainer -   AUC: 0.55430
04/16/2026 22:32:38 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:38 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:38 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:38 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:38 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:38 - INFO - utils.trainer -   Epoch: 29, Train loss: 1.94989, Test loss: 0.96249,Epoch time = 2.329s
04/16/2026 22:32:40 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:41 - INFO - utils.trainer -   AUC: 0.56040
04/16/2026 22:32:41 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:41 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:41 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:41 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:41 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:41 - INFO - utils.trainer -   Epoch: 30, Train loss: 1.68645, Test loss: 0.96249,Epoch time = 2.162s
04/16/2026 22:32:43 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:45 - INFO - utils.trainer -   AUC: 0.56445
04/16/2026 22:32:45 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:45 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:45 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:45 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:45 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:45 - INFO - utils.trainer -   Epoch: 31, Train loss: 1.77054, Test loss: 0.96249,Epoch time = 2.034s
04/16/2026 22:32:47 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:49 - INFO - utils.trainer -   AUC: 0.59482
04/16/2026 22:32:49 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:49 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:49 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:49 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:49 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:49 - INFO - utils.trainer -   Epoch: 32, Train loss: 1.85901, Test loss: 0.96249,Epoch time = 2.441s
04/16/2026 22:32:51 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:53 - INFO - utils.trainer -   AUC: 0.56447
04/16/2026 22:32:53 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:53 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:53 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:53 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:53 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:53 - INFO - utils.trainer -   Epoch: 33, Train loss: 1.68290, Test loss: 0.96249,Epoch time = 2.514s
04/16/2026 22:32:55 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:32:56 - INFO - utils.trainer -   AUC: 0.63021
04/16/2026 22:32:56 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:32:56 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:32:56 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:32:56 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:32:56 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:32:56 - INFO - utils.trainer -   Epoch: 34, Train loss: 1.98827, Test loss: 0.96249,Epoch time = 2.279s
04/16/2026 22:32:58 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:00 - INFO - utils.trainer -   AUC: 0.63150
04/16/2026 22:33:00 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:00 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:00 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:00 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:00 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:00 - INFO - utils.trainer -   Epoch: 35, Train loss: 2.16689, Test loss: 0.96249,Epoch time = 1.907s
04/16/2026 22:33:02 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:04 - INFO - utils.trainer -   AUC: 0.62940
04/16/2026 22:33:04 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:04 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:04 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:04 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:04 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:04 - INFO - utils.trainer -   Epoch: 36, Train loss: 1.95130, Test loss: 0.96249,Epoch time = 2.437s
04/16/2026 22:33:07 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:08 - INFO - utils.trainer -   AUC: 0.62956
04/16/2026 22:33:08 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:08 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:08 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:08 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:08 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:08 - INFO - utils.trainer -   Epoch: 37, Train loss: 2.02339, Test loss: 0.96249,Epoch time = 2.579s
04/16/2026 22:33:10 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:11 - INFO - utils.trainer -   AUC: 0.58502
04/16/2026 22:33:11 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:11 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:11 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:11 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:11 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:11 - INFO - utils.trainer -   Epoch: 38, Train loss: 1.75270, Test loss: 0.96249,Epoch time = 1.927s
04/16/2026 22:33:13 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:15 - INFO - utils.trainer -   AUC: 0.65161
04/16/2026 22:33:15 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:15 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:15 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:15 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:15 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:15 - INFO - utils.trainer -   Epoch: 39, Train loss: 1.78404, Test loss: 0.96249,Epoch time = 2.008s
04/16/2026 22:33:17 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:19 - INFO - utils.trainer -   AUC: 0.65166
04/16/2026 22:33:19 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:19 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:19 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:19 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:19 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:19 - INFO - utils.trainer -   Epoch: 40, Train loss: 1.87947, Test loss: 0.96249,Epoch time = 2.349s
04/16/2026 22:33:21 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/16/2026 22:33:22 - INFO - utils.trainer -   AUC: 0.57169
04/16/2026 22:33:22 - INFO - utils.trainer -   Accuracy: 0.24204
04/16/2026 22:33:22 - INFO - utils.trainer -   Precision: 0.06051
04/16/2026 22:33:22 - INFO - utils.trainer -   Recall: 0.25000
04/16/2026 22:33:22 - INFO - utils.trainer -   F_score: 0.09744
04/16/2026 22:33:22 - INFO - utils.trainer -   Loss: 0.96249
04/16/2026 22:33:22 - INFO - utils.trainer -   Epoch: 41, Train loss: 1.78837, Test loss: 0.96249,Epoch time = 1.923s
04/16/2026 22:33:25 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
