04/14/2026 09:07:14 - INFO - __main__ -   ########## Repeat:0 ##########
04/14/2026 09:16:09 - INFO - utils.trainer -   Recall: 0.09954
04/14/2026 09:16:09 - INFO - utils.trainer -   F_score: 0.16538
04/14/2026 09:16:09 - INFO - utils.trainer -   Specificity: 0.91453
04/14/2026 09:16:09 - INFO - utils.trainer -   Sensitivity: 0.09954
04/14/2026 09:16:09 - INFO - utils.trainer -   Loss: 45.54868
04/14/2026 09:16:09 - INFO - utils.trainer -   Epoch: 13, Train loss: 24.23159, Test loss: 45.54868,Epoch time = 37.050s
04/14/2026 09:16:46 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:16:52 - INFO - utils.trainer -   AUC: 0.50036
04/14/2026 09:16:52 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:16:52 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:16:52 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:16:52 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:16:52 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:16:52 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:16:52 - INFO - utils.trainer -   Loss: 39.51407
04/14/2026 09:16:52 - INFO - utils.trainer -   Epoch: 14, Train loss: 22.48551, Test loss: 39.51407,Epoch time = 37.466s
04/14/2026 09:17:30 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:17:35 - INFO - utils.trainer -   AUC: 0.50667
04/14/2026 09:17:35 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:17:35 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:17:35 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:17:35 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:17:35 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:17:35 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:17:35 - INFO - utils.trainer -   Loss: 23.34456
04/14/2026 09:17:36 - INFO - utils.trainer -   Epoch: 15, Train loss: 20.81092, Test loss: 23.34456,Epoch time = 38.658s
04/14/2026 09:18:13 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:18:18 - INFO - utils.trainer -   AUC: 0.47396
04/14/2026 09:18:18 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:18:18 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:18:18 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:18:18 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:18:18 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:18:18 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:18:18 - INFO - utils.trainer -   Loss: 19.99032
04/14/2026 09:18:18 - INFO - utils.trainer -   Epoch: 16, Train loss: 19.18323, Test loss: 19.99032,Epoch time = 37.077s
04/14/2026 09:18:55 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:19:00 - INFO - utils.trainer -   AUC: 0.51114
04/14/2026 09:19:00 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:19:00 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:19:00 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:19:00 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:19:00 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:19:00 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:19:00 - INFO - utils.trainer -   Loss: 19.35000
04/14/2026 09:19:00 - INFO - utils.trainer -   Epoch: 17, Train loss: 17.70058, Test loss: 19.35000,Epoch time = 37.178s
04/14/2026 09:19:38 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:19:43 - INFO - utils.trainer -   AUC: 0.48586
04/14/2026 09:19:43 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:19:43 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:19:43 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:19:43 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:19:43 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:19:43 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:19:43 - INFO - utils.trainer -   Loss: 21.44506
04/14/2026 09:19:44 - INFO - utils.trainer -   Epoch: 18, Train loss: 16.36811, Test loss: 21.44506,Epoch time = 37.754s
04/14/2026 09:20:23 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:20:28 - INFO - utils.trainer -   AUC: 0.52279
04/14/2026 09:20:28 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:20:28 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:20:28 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:20:28 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:20:28 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:20:28 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:20:28 - INFO - utils.trainer -   Loss: 18.35739
04/14/2026 09:20:28 - INFO - utils.trainer -   Epoch: 19, Train loss: 15.19520, Test loss: 18.35739,Epoch time = 39.070s
04/14/2026 09:21:08 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:21:14 - INFO - utils.trainer -   AUC: 0.52850
04/14/2026 09:21:14 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:21:14 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:21:14 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:21:14 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:21:14 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:21:14 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:21:14 - INFO - utils.trainer -   Loss: 14.44427
04/14/2026 09:21:14 - INFO - utils.trainer -   Epoch: 20, Train loss: 14.06924, Test loss: 14.44427,Epoch time = 40.462s
04/14/2026 09:21:51 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:21:56 - INFO - utils.trainer -   AUC: 0.50508
04/14/2026 09:21:56 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:21:56 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:21:56 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:21:56 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:21:56 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:21:56 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:21:56 - INFO - utils.trainer -   Loss: 14.14318
04/14/2026 09:21:56 - INFO - utils.trainer -   Epoch: 21, Train loss: 13.04685, Test loss: 14.14318,Epoch time = 36.936s
04/14/2026 09:22:35 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:22:41 - INFO - utils.trainer -   AUC: 0.49423
04/14/2026 09:22:41 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:22:41 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:22:41 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:22:41 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:22:41 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:22:41 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:22:41 - INFO - utils.trainer -   Loss: 11.61068
04/14/2026 09:22:41 - INFO - utils.trainer -   Epoch: 22, Train loss: 12.11619, Test loss: 11.61068,Epoch time = 39.314s
04/14/2026 09:23:20 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:23:25 - INFO - utils.trainer -   AUC: 0.50265
04/14/2026 09:23:25 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:23:25 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:23:25 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:23:25 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:23:25 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:23:25 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:23:25 - INFO - utils.trainer -   Loss: 11.06604
04/14/2026 09:23:25 - INFO - utils.trainer -   Epoch: 23, Train loss: 11.29296, Test loss: 11.06604,Epoch time = 38.698s
04/14/2026 09:24:02 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:24:08 - INFO - utils.trainer -   AUC: 0.50741
04/14/2026 09:24:08 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:24:08 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:24:08 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:24:08 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:24:08 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:24:08 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:24:08 - INFO - utils.trainer -   Loss: 11.88872
04/14/2026 09:24:08 - INFO - utils.trainer -   Epoch: 24, Train loss: 10.51401, Test loss: 11.88872,Epoch time = 37.441s
04/14/2026 09:24:46 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:24:51 - INFO - utils.trainer -   AUC: 0.49396
04/14/2026 09:24:51 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:24:51 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:24:51 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:24:51 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:24:51 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:24:51 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:24:51 - INFO - utils.trainer -   Loss: 10.84167
04/14/2026 09:24:51 - INFO - utils.trainer -   Epoch: 25, Train loss: 9.79640, Test loss: 10.84167,Epoch time = 38.510s
04/14/2026 09:25:29 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:25:34 - INFO - utils.trainer -   AUC: 0.49518
04/14/2026 09:25:34 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:25:34 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:25:34 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:25:34 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:25:34 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:25:34 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:25:34 - INFO - utils.trainer -   Loss: 9.13546
04/14/2026 09:25:34 - INFO - utils.trainer -   Epoch: 26, Train loss: 9.20107, Test loss: 9.13546,Epoch time = 37.094s
04/14/2026 09:26:12 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:26:17 - INFO - utils.trainer -   AUC: 0.49786
04/14/2026 09:26:17 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:26:17 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:26:17 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:26:17 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:26:17 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:26:17 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:26:17 - INFO - utils.trainer -   Loss: 7.70448
04/14/2026 09:26:17 - INFO - utils.trainer -   Epoch: 27, Train loss: 8.53520, Test loss: 7.70448,Epoch time = 37.931s
04/14/2026 09:26:54 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:26:59 - INFO - utils.trainer -   AUC: 0.49842
04/14/2026 09:26:59 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:26:59 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:26:59 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:26:59 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:26:59 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:26:59 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:26:59 - INFO - utils.trainer -   Loss: 7.38953
04/14/2026 09:26:59 - INFO - utils.trainer -   Epoch: 28, Train loss: 7.94688, Test loss: 7.38953,Epoch time = 36.364s
04/14/2026 09:27:36 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:27:41 - INFO - utils.trainer -   AUC: 0.49615
04/14/2026 09:27:41 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:27:41 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:27:41 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:27:41 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:27:41 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:27:41 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:27:41 - INFO - utils.trainer -   Loss: 6.76632
04/14/2026 09:27:41 - INFO - utils.trainer -   Epoch: 29, Train loss: 7.37986, Test loss: 6.76632,Epoch time = 37.395s
04/14/2026 09:28:20 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:28:25 - INFO - utils.trainer -   AUC: 0.49941
04/14/2026 09:28:25 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:28:25 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:28:25 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:28:25 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:28:25 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:28:25 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:28:25 - INFO - utils.trainer -   Loss: 6.21261
04/14/2026 09:28:25 - INFO - utils.trainer -   Epoch: 30, Train loss: 6.91383, Test loss: 6.21261,Epoch time = 38.106s
04/14/2026 09:29:03 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:29:08 - INFO - utils.trainer -   AUC: 0.50405
04/14/2026 09:29:08 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:29:08 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:29:08 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:29:08 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:29:08 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:29:08 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:29:08 - INFO - utils.trainer -   Loss: 5.92976
04/14/2026 09:29:08 - INFO - utils.trainer -   Epoch: 31, Train loss: 6.47966, Test loss: 5.92976,Epoch time = 38.072s
04/14/2026 09:29:47 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:29:52 - INFO - utils.trainer -   AUC: 0.50100
04/14/2026 09:29:52 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:29:52 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:29:52 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:29:52 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:29:52 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:29:52 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:29:52 - INFO - utils.trainer -   Loss: 4.94073
04/14/2026 09:29:52 - INFO - utils.trainer -   Epoch: 32, Train loss: 6.01647, Test loss: 4.94073,Epoch time = 38.307s
04/14/2026 09:30:31 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:30:37 - INFO - utils.trainer -   AUC: 0.49929
04/14/2026 09:30:37 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:30:37 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:30:37 - INFO - utils.trainer -   Recall: 0.00000
04/14/2026 09:30:37 - INFO - utils.trainer -   F_score: 0.00000
04/14/2026 09:30:37 - INFO - utils.trainer -   Specificity: 1.00000
04/14/2026 09:30:37 - INFO - utils.trainer -   Sensitivity: 0.00000
04/14/2026 09:30:37 - INFO - utils.trainer -   Loss: 5.22029
04/14/2026 09:30:37 - INFO - utils.trainer -   Epoch: 33, Train loss: 5.62456, Test loss: 5.22029,Epoch time = 39.178s
04/14/2026 09:31:16 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
04/14/2026 09:31:21 - INFO - utils.trainer -   AUC: 0.49952
04/14/2026 09:31:21 - INFO - utils.trainer -   Accuracy: 0.54930
04/14/2026 09:31:21 - INFO - utils.trainer -   Precision: 0.00000
04/14/2026 09:31:21 - INFO - utils.trainer -   Recall: 0.00000
